p p_est sigG sigG_est N ld varyH
0.005 0.0054 0.001 0.001 1000000 1 0
0.005 0.0052 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0045 0.001 0.001 1000000 1 0
0.005 0.0055 0.001 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0053 0.001 0.001 1000000 1 0
0.005 0.0041 0.001 0.001 1000000 1 0
0.005 0.0043 0.001 0.001 1000000 1 0
0.005 0.0046 0.001 0.001 1000000 1 0
0.005 0.0055 0.001 0.001 1000000 1 0
0.005 0.0053 0.001 0.001 1000000 1 0
0.005 0.0047 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0057 0.001 0.001 1000000 1 0
0.005 0.0052 0.001 0.001 1000000 1 0
0.005 0.0051 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0052 0.001 0.001 1000000 1 0
0.005 0.0050 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0049 0.001 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0047 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0039 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0043 0.001 0.001 1000000 1 0
0.005 0.0049 0.001 0.001 1000000 1 0
0.005 0.0056 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0059 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.01 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.05 0.001 1000000 1 0
0.005 0.0051 0.0001 0.0001 1000000 1 0
0.005 0.0044 0.0001 0.0001 1000000 1 0
0.005 0.0037 0.0001 0.0001 1000000 1 0
0.005 0.0061 0.0001 0.0001 1000000 1 0
0.005 0.0037 0.0001 0.0001 1000000 1 0
0.005 0.0065 0.0001 0.0001 1000000 1 0
0.005 0.0039 0.0001 0.0001 1000000 1 0
0.005 0.0044 0.0001 0.0001 1000000 1 0
0.005 0.0058 0.0001 0.0001 1000000 1 0
0.005 0.0060 0.0001 0.0001 1000000 1 0
0.005 0.0053 0.0001 0.0001 1000000 1 0
0.005 0.0059 0.0001 0.0001 1000000 1 0
0.005 0.0039 0.0001 0.0001 1000000 1 0
0.005 0.0059 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0065 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0048 0.0001 0.0001 1000000 1 0
0.005 0.0045 0.0001 0.0001 1000000 1 0
0.005 0.0064 0.0001 0.0001 1000000 1 0
0.005 0.0042 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0051 0.0001 0.0001 1000000 1 0
0.005 0.0037 0.0001 0.0001 1000000 1 0
0.005 0.0048 0.0001 0.0001 1000000 1 0
0.005 0.0062 0.0001 0.0001 1000000 1 0
0.005 0.0058 0.0001 0.0001 1000000 1 0
0.005 0.0068 0.0001 0.0001 1000000 1 0
0.005 0.0058 0.0001 0.0001 1000000 1 0
0.005 0.0055 0.0001 0.0001 1000000 1 0
0.005 0.0036 0.0001 0.0001 1000000 1 0
0.005 0.0061 0.0001 0.0001 1000000 1 0
0.005 0.0058 0.0001 0.0001 1000000 1 0
0.005 0.0038 0.0001 0.0001 1000000 1 0
0.005 0.0056 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0054 0.0001 0.0001 1000000 1 0
0.005 0.0051 0.0001 0.0001 1000000 1 0
0.005 0.0055 0.0001 0.0001 1000000 1 0
0.005 0.0041 0.0001 0.0001 1000000 1 0
0.005 0.0053 0.0001 0.0001 1000000 1 0
0.005 0.0053 0.0001 0.0001 1000000 1 0
0.005 0.0055 0.0001 0.0001 1000000 1 0
0.005 0.0051 0.0001 0.0001 1000000 1 0
0.005 0.0048 0.0001 0.0001 1000000 1 0
0.005 0.0039 0.0001 0.0001 1000000 1 0
0.005 0.0040 0.0001 0.0001 1000000 1 0
0.005 0.0041 0.0001 0.0001 1000000 1 0
0.005 0.0038 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0042 0.0001 0.0001 1000000 1 0
0.005 0.0051 0.0001 0.0001 1000000 1 0
0.005 0.0039 0.0001 0.0001 1000000 1 0
0.005 0.0048 0.0001 0.0001 1000000 1 0
0.005 0.0044 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0061 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0046 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0045 0.0001 0.0001 1000000 1 0
0.005 0.0049 0.0001 0.0001 1000000 1 0
0.005 0.0060 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0038 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0046 0.0001 0.0001 1000000 1 0
0.005 0.0047 0.0001 0.0001 1000000 1 0
0.005 0.0061 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0041 0.0001 0.0001 1000000 1 0
0.005 0.0044 0.0001 0.0001 1000000 1 0
0.005 0.0042 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0057 0.0001 0.0001 1000000 1 0
0.005 0.0046 0.0001 0.0001 1000000 1 0
0.005 0.0063 0.0001 0.0001 1000000 1 0
0.005 0.0054 0.0001 0.0001 1000000 1 0
0.005 0.0047 0.0001 0.0001 1000000 1 0
0.005 0.0051 0.0001 0.0001 1000000 1 0
0.005 0.0053 0.0001 0.0001 1000000 1 0
0.005 0.0055 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0053 0.0001 0.0001 1000000 1 0
0.005 0.0063 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0052 0.0001 0.0001 1000000 1 0
0.005 0.0076 0.0001 0.0001 1000000 1 0
0.005 0.0037 0.0001 0.0001 1000000 1 0
0.005 0.0064 0.0001 0.0001 1000000 1 0
0.005 0.0042 0.0001 0.0001 1000000 1 0
0.005 0.0055 0.0001 0.0001 1000000 1 0
0.005 0.0050 0.0001 0.0001 1000000 1 0
0.005 0.0044 0.0001 0.0001 1000000 1 0
0.005 0.0046 0.0001 0.0001 1000000 1 0
0.005 0.0056 0.0001 0.0001 1000000 1 0
0.005 0.0080 0.0001 0.0001 1000000 1 0
0.005 0.0054 0.0001 0.0001 1000000 1 0
0.005 0.0056 0.0001 0.0001 1000000 1 0
0.01 0.0095 0.0001 0.0001 1000000 1 0
0.01 0.0093 0.0001 0.0001 1000000 1 0
0.01 0.0085 0.0001 0.0001 1000000 1 0
0.01 0.0117 0.0001 0.0001 1000000 1 0
0.01 0.0092 0.0001 0.0001 1000000 1 0
0.01 0.0123 0.0001 0.0001 1000000 1 0
0.01 0.0087 0.0001 0.0001 1000000 1 0
0.01 0.0102 0.0001 0.0001 1000000 1 0
0.01 0.0105 0.0001 0.0001 1000000 1 0
0.01 0.0109 0.0001 0.0001 1000000 1 0
0.01 0.0087 0.0001 0.0001 1000000 1 0
0.01 0.0110 0.0001 0.0001 1000000 1 0
0.01 0.0087 0.0001 0.0001 1000000 1 0
0.01 0.0114 0.0001 0.0001 1000000 1 0
0.01 0.0095 0.0001 0.0001 1000000 1 0
0.01 0.0120 0.0001 0.0001 1000000 1 0
0.01 0.0099 0.0001 0.0001 1000000 1 0
0.01 0.0082 0.0001 0.0001 1000000 1 0
0.01 0.0090 0.0001 0.0001 1000000 1 0
0.01 0.0098 0.0001 0.0001 1000000 1 0
0.01 0.0080 0.0001 0.0001 1000000 1 0
0.01 0.0111 0.0001 0.0001 1000000 1 0
0.01 0.0097 0.0001 0.0001 1000000 1 0
0.01 0.0089 0.0001 0.0001 1000000 1 0
0.01 0.0100 0.0001 0.0001 1000000 1 0
0.01 0.0103 0.0001 0.0001 1000000 1 0
0.01 0.0115 0.0001 0.0001 1000000 1 0
0.01 0.0124 0.0001 0.0001 1000000 1 0
0.01 0.0112 0.0001 0.0001 1000000 1 0
0.01 0.0103 0.0001 0.0001 1000000 1 0
0.01 0.0082 0.0001 0.0001 1000000 1 0
0.01 0.0104 0.0001 0.0001 1000000 1 0
0.01 0.0108 0.0001 0.0001 1000000 1 0
0.01 0.0096 0.0001 0.0001 1000000 1 0
0.01 0.0107 0.0001 0.0001 1000000 1 0
0.01 0.0090 0.0001 0.0001 1000000 1 0
0.01 0.0116 0.0001 0.0001 1000000 1 0
0.01 0.0107 0.0001 0.0001 1000000 1 0
0.01 0.0113 0.0001 0.0001 1000000 1 0
0.01 0.0093 0.0001 0.0001 1000000 1 0
0.01 0.0077 0.0001 0.0001 1000000 1 0
0.01 0.0096 0.0001 0.0001 1000000 1 0
0.01 0.0119 0.0001 0.0001 1000000 1 0
0.01 0.0091 0.0001 0.0001 1000000 1 0
0.01 0.0094 0.0001 0.0001 1000000 1 0
0.01 0.0108 0.0001 0.0001 1000000 1 0
0.01 0.0095 0.0001 0.0001 1000000 1 0
0.01 0.0075 0.0001 0.0001 1000000 1 0
0.01 0.0086 0.0001 0.0001 1000000 1 0
0.01 0.0066 0.0001 0.0001 1000000 1 0
0.01 0.0122 0.0001 0.0001 1000000 1 0
0.01 0.0091 0.0001 0.0001 1000000 1 0
0.01 0.0112 0.0001 0.0001 1000000 1 0
0.01 0.0079 0.0001 0.0001 1000000 1 0
0.01 0.0094 0.0001 0.0001 1000000 1 0
0.01 0.0097 0.0001 0.0001 1000000 1 0
0.01 0.0101 0.0001 0.0001 1000000 1 0
0.01 0.0116 0.0001 0.0001 1000000 1 0
0.01 0.0109 0.0001 0.0001 1000000 1 0
0.01 0.0101 0.0001 0.0001 1000000 1 0
0.01 0.0081 0.0001 0.0001 1000000 1 0
0.01 0.0089 0.0001 0.0001 1000000 1 0
0.01 0.0105 0.0001 0.0001 1000000 1 0
0.01 0.0116 0.0001 0.0001 1000000 1 0
0.01 0.0096 0.0001 0.0001 1000000 1 0
0.01 0.0081 0.0001 0.0001 1000000 1 0
0.01 0.0113 0.0001 0.0001 1000000 1 0
0.01 0.0105 0.0001 0.0001 1000000 1 0
0.01 0.0100 0.0001 0.0001 1000000 1 0
0.01 0.0106 0.0001 0.0001 1000000 1 0
0.01 0.0103 0.0001 0.0001 1000000 1 0
0.01 0.0094 0.0001 0.0001 1000000 1 0
0.01 0.0103 0.0001 0.0001 1000000 1 0
0.01 0.0091 0.0001 0.0001 1000000 1 0
0.01 0.0090 0.0001 0.0001 1000000 1 0
0.01 0.0096 0.0001 0.0001 1000000 1 0
0.01 0.0090 0.0001 0.0001 1000000 1 0
0.01 0.0118 0.0001 0.0001 1000000 1 0
0.01 0.0099 0.0001 0.0001 1000000 1 0
0.01 0.0100 0.0001 0.0001 1000000 1 0
0.01 0.0095 0.0001 0.0001 1000000 1 0
0.01 0.0114 0.0001 0.0001 1000000 1 0
0.01 0.0096 0.0001 0.0001 1000000 1 0
0.01 0.0105 0.0001 0.0001 1000000 1 0
0.01 0.0115 0.0001 0.0001 1000000 1 0
0.01 0.0108 0.0001 0.0001 1000000 1 0
0.01 0.0106 0.0001 0.0001 1000000 1 0
0.01 0.0092 0.0001 0.0001 1000000 1 0
0.01 0.0127 0.0001 0.0001 1000000 1 0
0.01 0.0103 0.0001 0.0001 1000000 1 0
0.01 0.0123 0.0001 0.0001 1000000 1 0
0.01 0.0100 0.0001 0.0001 1000000 1 0
0.01 0.0093 0.0001 0.0001 1000000 1 0
0.01 0.0100 0.0001 0.0001 1000000 1 0
0.01 0.0095 0.0001 0.0001 1000000 1 0
0.01 0.0113 0.0001 0.0001 1000000 1 0
0.01 0.0101 0.0001 0.0001 1000000 1 0
0.01 0.0129 0.0001 0.0001 1000000 1 0
0.01 0.0108 0.0001 0.0001 1000000 1 0
0.01 0.0120 0.0001 0.0001 1000000 1 0
0.05 0.0464 0.0001 0.0001 1000000 1 0
0.05 0.0537 0.0001 0.0001 1000000 1 0
0.05 0.0497 0.0001 0.0001 1000000 1 0
0.05 0.0554 0.0001 0.0001 1000000 1 0
0.05 0.0528 0.0001 0.0001 1000000 1 0
0.05 0.0516 0.0001 0.0001 1000000 1 0
0.05 0.0486 0.0001 0.0001 1000000 1 0
0.05 0.0500 0.0001 0.0001 1000000 1 0
0.05 0.0461 0.0001 0.0001 1000000 1 0
0.05 0.0489 0.0001 0.0001 1000000 1 0
0.05 0.0457 0.0001 0.0001 1000000 1 0
0.05 0.0495 0.0001 0.0001 1000000 1 0
0.05 0.0451 0.0001 0.0001 1000000 1 0
0.05 0.0481 0.0001 0.0001 1000000 1 0
0.05 0.0526 0.0001 0.0001 1000000 1 0
0.05 0.0505 0.0001 0.0001 1000000 1 0
0.05 0.0495 0.0001 0.0001 1000000 1 0
0.05 0.0456 0.0001 0.0001 1000000 1 0
0.05 0.0476 0.0001 0.0001 1000000 1 0
0.05 0.0505 0.0001 0.0001 1000000 1 0
0.05 0.0485 0.0001 0.0001 1000000 1 0
0.05 0.0517 0.0001 0.0001 1000000 1 0
0.05 0.0533 0.0001 0.0001 1000000 1 0
0.05 0.0539 0.0001 0.0001 1000000 1 0
0.05 0.0513 0.0001 0.0001 1000000 1 0
0.05 0.0519 0.0001 0.0001 1000000 1 0
0.05 0.0522 0.0001 0.0001 1000000 1 0
0.05 0.0530 0.0001 0.0001 1000000 1 0
0.05 0.0498 0.0001 0.0001 1000000 1 0
0.05 0.0502 0.0001 0.0001 1000000 1 0
0.05 0.0494 0.0001 0.0001 1000000 1 0
0.05 0.0530 0.0001 0.0001 1000000 1 0
0.05 0.0481 0.0001 0.0001 1000000 1 0
0.05 0.0492 0.0001 0.0001 1000000 1 0
0.05 0.0524 0.0001 0.0001 1000000 1 0
0.05 0.0479 0.0001 0.0001 1000000 1 0
0.05 0.0531 0.0001 0.0001 1000000 1 0
0.05 0.0505 0.0001 0.0001 1000000 1 0
0.05 0.0531 0.0001 0.0001 1000000 1 0
0.05 0.0552 0.0001 0.0001 1000000 1 0
0.05 0.0487 0.0001 0.0001 1000000 1 0
0.05 0.0489 0.0001 0.0001 1000000 1 0
0.05 0.0525 0.0001 0.0001 1000000 1 0
0.05 0.0532 0.0001 0.0001 1000000 1 0
0.05 0.0489 0.0001 0.0001 1000000 1 0
0.05 0.0463 0.0001 0.0001 1000000 1 0
0.05 0.0548 0.0001 0.0001 1000000 1 0
0.05 0.0522 0.0001 0.0001 1000000 1 0
0.05 0.0466 0.0001 0.0001 1000000 1 0
0.05 0.0469 0.0001 0.0001 1000000 1 0
0.05 0.0521 0.0001 0.0001 1000000 1 0
0.05 0.0520 0.0001 0.0001 1000000 1 0
0.05 0.0545 0.0001 0.0001 1000000 1 0
0.05 0.0490 0.0001 0.0001 1000000 1 0
0.05 0.0498 0.0001 0.0001 1000000 1 0
0.05 0.0439 0.0001 0.0001 1000000 1 0
0.05 0.0515 0.0001 0.0001 1000000 1 0
0.05 0.0522 0.0001 0.0001 1000000 1 0
0.05 0.0484 0.0001 0.0001 1000000 1 0
0.05 0.0513 0.0001 0.0001 1000000 1 0
0.05 0.0452 0.0001 0.0001 1000000 1 0
0.05 0.0477 0.0001 0.0001 1000000 1 0
0.05 0.0494 0.0001 0.0001 1000000 1 0
0.05 0.0469 0.0001 0.0001 1000000 1 0
0.05 0.0517 0.0001 0.0001 1000000 1 0
0.05 0.0501 0.0001 0.0001 1000000 1 0
0.05 0.0546 0.0001 0.0001 1000000 1 0
0.05 0.0483 0.0001 0.0001 1000000 1 0
0.05 0.0528 0.0001 0.0001 1000000 1 0
0.05 0.0527 0.0001 0.0001 1000000 1 0
0.05 0.0505 0.0001 0.0001 1000000 1 0
0.05 0.0478 0.0001 0.0001 1000000 1 0
0.05 0.0535 0.0001 0.0001 1000000 1 0
0.05 0.0530 0.0001 0.0001 1000000 1 0
0.05 0.0509 0.0001 0.0001 1000000 1 0
0.05 0.0491 0.0001 0.0001 1000000 1 0
0.05 0.0505 0.0001 0.0001 1000000 1 0
0.05 0.0533 0.0001 0.0001 1000000 1 0
0.05 0.0542 0.0001 0.0001 1000000 1 0
0.05 0.0501 0.0001 0.0001 1000000 1 0
0.05 0.0473 0.0001 0.0001 1000000 1 0
0.05 0.0498 0.0001 0.0001 1000000 1 0
0.05 0.0502 0.0001 0.0001 1000000 1 0
0.05 0.0543 0.0001 0.0001 1000000 1 0
0.05 0.0507 0.0001 0.0001 1000000 1 0
0.05 0.0478 0.0001 0.0001 1000000 1 0
0.05 0.0451 0.0001 0.0001 1000000 1 0
0.05 0.0481 0.0001 0.0001 1000000 1 0
0.05 0.0511 0.0001 0.0001 1000000 1 0
0.05 0.0498 0.0001 0.0001 1000000 1 0
0.05 0.0592 0.0001 0.0001 1000000 1 0
0.05 0.0509 0.0001 0.0001 1000000 1 0
0.05 0.0456 0.0001 0.0001 1000000 1 0
0.05 0.0508 0.0001 0.0001 1000000 1 0
0.05 0.0484 0.0001 0.0001 1000000 1 0
0.05 0.0507 0.0001 0.0001 1000000 1 0
0.05 0.0491 0.0001 0.0001 1000000 1 0
0.05 0.0505 0.0001 0.0001 1000000 1 0
0.05 0.0515 0.0001 0.0001 1000000 1 0
0.05 0.0529 0.0001 0.0001 1000000 1 0
0.005 0.0047 1e-05 1e-05 1000000 1 0
0.005 0.0049 1e-05 1e-05 1000000 1 0
0.005 0.0033 1e-05 1e-05 1000000 1 0
0.005 0.0068 1e-05 1e-05 1000000 1 0
0.005 0.0051 1e-05 1e-05 1000000 1 0
0.005 0.0061 1e-05 1e-05 1000000 1 0
0.005 0.0029 1e-05 1e-05 1000000 1 0
0.005 0.0043 1e-05 1e-05 1000000 1 0
0.005 0.0046 1e-05 1e-05 1000000 1 0
0.005 0.0066 1e-05 1e-05 1000000 1 0
0.005 0.0049 1e-05 1e-05 1000000 1 0
0.005 0.0058 1e-05 1e-05 1000000 1 0
0.005 0.0036 1e-05 1e-05 1000000 1 0
0.005 0.0057 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0067 1e-05 1e-05 1000000 1 0
0.005 0.0059 1e-05 1e-05 1000000 1 0
0.005 0.0042 1e-05 1e-05 1000000 1 0
0.005 0.0039 1e-05 1e-05 1000000 1 0
0.005 0.0075 1e-05 1e-05 1000000 1 0
0.005 0.0038 1e-05 1e-05 1000000 1 0
0.005 0.0060 1e-05 1e-05 1000000 1 0
0.005 0.0059 1e-05 1e-05 1000000 1 0
0.005 0.0039 1e-05 1e-05 1000000 1 0
0.005 0.0047 1e-05 1e-05 1000000 1 0
0.005 0.0071 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0055 1e-05 1e-05 1000000 1 0
0.005 0.0070 1e-05 1e-05 1000000 1 0
0.005 0.0063 1e-05 1e-05 1000000 1 0
0.005 0.0029 1e-05 1e-05 1000000 1 0
0.005 0.0053 1e-05 1e-05 1000000 1 0
0.005 0.0061 1e-05 1e-05 1000000 1 0
0.005 0.0034 1e-05 1e-05 1000000 1 0
0.005 0.0049 1e-05 1e-05 1000000 1 0
0.005 0.0041 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0064 1e-05 1e-05 1000000 1 0
0.005 0.0053 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0038 1e-05 1e-05 1000000 1 0
0.005 0.0055 1e-05 1e-05 1000000 1 0
0.005 0.0049 1e-05 1e-05 1000000 1 0
0.005 0.0054 1e-05 1e-05 1000000 1 0
0.005 0.0034 1e-05 1e-05 1000000 1 0
0.005 0.0053 1e-05 1e-05 1000000 1 0
0.005 0.0048 1e-05 1e-05 1000000 1 0
0.005 0.0038 1e-05 1e-05 1000000 1 0
0.005 0.0044 1e-05 1e-05 1000000 1 0
0.005 0.0032 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0035 1e-05 1e-05 1000000 1 0
0.005 0.0055 1e-05 1e-05 1000000 1 0
0.005 0.0030 1e-05 1e-05 1000000 1 0
0.005 0.0055 1e-05 1e-05 1000000 1 0
0.005 0.0042 1e-05 1e-05 1000000 1 0
0.005 0.0037 1e-05 1e-05 1000000 1 0
0.005 0.0077 1e-05 1e-05 1000000 1 0
0.005 0.0038 1e-05 1e-05 1000000 1 0
0.005 0.0037 1e-05 1e-05 1000000 1 0
0.005 0.0047 1e-05 1e-05 1000000 1 0
0.005 0.0032 1e-05 1e-05 1000000 1 0
0.005 0.0036 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0076 1e-05 1e-05 1000000 1 0
0.005 0.0030 1e-05 1e-05 1000000 1 0
0.005 0.0051 1e-05 1e-05 1000000 1 0
